id,current_age,retirement_age,birth_year,birth_month,gender,address,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
968,21,69,1998,9,Female,"943 Queen Street, Bloemfontein",260208,530550,877338,722,1
19,82,68,1937,5,Female,"510 Swart Street, Pretoria",415278,628254,24048,630,1
1605,39,67,1980,5,Male,"261 Swart Street, Pietermaritzburg",347274,708048,787446,690,3
463,32,74,1987,5,Female,"787 Pretoria Street, Cape Town",355392,724608,0,719,2
1365,18,65,2002,2,Male,"862 Durban Road, Gqeberha",481536,981846,1672218,751,1
809,54,66,1965,5,Female,"152 Voortrekker Road, Pretoria",755622,1540728,2863818,618,1
590,37,66,1982,6,Male,"10 Queen Street, East London",309564,631080,703872,724,2
1904,69,70,1951,2,Male,"144 Durban Road, Pietermaritzburg",273510,557694,180342,757,5
545,55,67,1964,10,Male,"668 Swart Street, Johannesburg",403488,822726,2037492,715,3
789,43,60,1976,11,Female,"490 King George Street, Durban",439506,896184,1510776,690,3
742,69,67,1950,12,Female,"346 Nelson Mandela Drive, Gqeberha",432288,913554,364068,698,4
612,88,67,1931,9,Female,"817 Cape Road, Johannesburg",341262,293328,12006,838,7
536,21,62,1998,8,Male,"189 Johannesburg Road, East London",274356,559386,1613862,789,5
523,27,65,1992,6,Female,"540 Church Street, Pretoria",339786,692766,504576,773,4
928,59,66,1960,12,Female,"200 Johannesburg Road, Bloemfontein",285516,582246,1488006,784,7
1642,37,66,1982,4,Female,"579 Church Street, Johannesburg",357264,728460,754884,731,5
495,49,63,1970,8,Male,"17 Pretoria Street, Cape Town",335682,684504,1423818,831,4
166,83,64,1936,4,Female,"312 Durban Road, East London",317412,460206,18018,665,3
1277,33,65,1987,1,Male,"685 Nelson Mandela Drive, Pretoria",457722,933264,1565118,692,1
718,48,63,1971,8,Male,"294 Swart Street, Pietermaritzburg",256734,523458,1013418,655,3
1962,34,68,1985,9,Male,"137 Market Street, East London",815526,1662750,2825082,712,5
133,31,65,1988,10,Female,"413 Cape Road, Cape Town",553446,1128456,905220,698,2
682,58,62,1961,10,Male,"861 Johannesburg Road, Johannesburg",310968,634122,1097010,724,2
795,40,58,1979,3,Female,"316 King George Street, Pretoria",670212,1366524,1702422,759,2
1849,39,66,1980,11,Female,"10 Market Street, Bloemfontein",366210,746694,1153764,721,2
1732,50,60,1969,7,Female,"892 Market Street, Johannesburg",475038,968580,1421748,637,1
167,26,72,1994,1,Female,"691 Durban Road, East London",335826,684648,0,743,3
1496,20,65,1999,9,Male,"294 Durban Road, Cape Town",430362,877446,3082482,713,3
853,29,67,1990,8,Female,"286 Church Street, Pretoria",662706,1351260,2907450,723,1
237,42,72,1977,8,Male,"84 Durban Road, Gqeberha",517194,1054512,1786230,563,2
769,53,66,1966,10,Female,"633 King George Street, Pietermaritzburg",352872,719532,1403406,644,2
2,48,64,1971,8,Male,"410 Swart Street, East London",242298,494046,1455300,673,5
313,32,68,1987,6,Female,"685 Market Street, Johannesburg",296154,603864,561294,693,2
1624,23,74,1996,7,Male,"1 Nelson Mandela Drive, East London",372546,759600,514026,769,2
958,18,65,2001,9,Female,"804 King George Street, Bloemfontein",295434,602262,679554,705,3
989,78,66,1941,9,Male,"235 Victoria Road, Durban",831150,2043252,297432,727,8
1562,38,65,1982,2,Female,"527 King George Street, Bloemfontein",225306,459432,1249218,759,3
1983,50,67,1969,3,Male,"41 Market Street, East London",1246248,2540898,0,773,3
1091,32,66,1987,5,Female,"987 Victoria Road, Gqeberha",475758,970020,4537908,656,4
759,60,65,1959,12,Male,"716 Durban Road, Johannesburg",658134,1341900,673686,687,4
779,81,69,1938,3,Female,"522 Main Road, Pretoria",375732,588042,25794,755,5
105,54,68,1965,8,Male,"440 Jan Smuts Avenue, Pietermaritzburg",331776,676422,0,742,5
1618,53,66,1966,12,Male,"648 Van der Merwe Avenue, Cape Town",623628,1271412,2801718,682,4
1168,51,68,1968,10,Male,"215 Nelson Mandela Drive, Gqeberha",968220,1974114,4362822,505,1
1237,46,66,1973,9,Female,"26 Swart Street, East London",283860,578700,849222,717,6
699,42,68,1978,2,Male,"194 Pretoria Street, Pretoria",401544,818550,1230444,698,3
646,38,65,1981,12,Female,"635 Jan Smuts Avenue, East London",385236,785412,1314666,786,3
499,23,66,1996,9,Male,"171 Queen Street, Bloemfontein",333450,679842,25416,742,2
1403,74,61,1945,11,Male,"349 Church Street, Pretoria",466866,441810,404784,753,2
631,83,65,1936,5,Female,"72 Nelson Mandela Drive, Johannesburg",307260,608598,39708,682,7
1070,61,65,1958,11,Male,"948 Cape Road, Bloemfontein",454950,927504,1053162,745,6
291,64,66,1956,1,Female,"775 Main Road, Cape Town",356724,727326,1128510,793,3
738,57,67,1962,10,Female,"725 Main Road, Johannesburg",564786,1151532,2371158,707,4
142,59,68,1960,11,Female,"233 Queen Street, Pretoria",457182,932184,1397556,675,2
1375,23,70,1996,4,Female,"975 Pretoria Street, Gqeberha",632052,1288620,1091430,717,2
459,65,70,1954,5,Male,"182 Jan Smuts Avenue, Pretoria",222966,454626,1511910,734,6
281,24,65,1996,2,Male,"590 Jan Smuts Avenue, Gqeberha",340326,693882,642438,684,2
498,20,61,1999,6,Male,"760 Van der Merwe Avenue, East London",411192,838440,1639458,660,2
55,61,68,1958,3,Female,"523 Queen Street, Gqeberha",393642,802494,1539558,717,5
1370,62,66,1958,1,Female,"872 Swart Street, East London",467082,952344,1966122,709,4
897,30,64,1989,8,Female,"475 King George Street, Gqeberha",238284,485928,599976,501,2
262,18,60,2002,2,Male,"120 Pretoria Street, Pietermaritzburg",288090,587430,862740,734,3
1781,29,53,1990,3,Male,"252 Johannesburg Road, Bloemfontein",318258,648900,820062,708,3
457,34,65,1985,10,Female,"172 Queen Street, Pietermaritzburg",320706,653832,1020402,705,4
160,44,68,1975,10,Male,"707 Main Road, Cape Town",335196,683370,1253052,796,3
1655,57,63,1962,12,Male,"751 Pretoria Street, East London",307692,627408,2291634,830,3
984,63,66,1956,3,Female,"372 Queen Street, Gqeberha",290700,592704,1454292,850,5
1329,24,68,1995,3,Female,"764 Jan Smuts Avenue, Gqeberha",247302,504198,363528,720,4
1535,59,64,1960,8,Male,"860 Church Street, Pretoria",294048,599598,1184796,590,2
1220,22,62,1997,4,Female,"700 King George Street, Pretoria",307674,627336,968940,641,1
833,21,65,1998,11,Female,"719 Jan Smuts Avenue, Pretoria",392886,801018,670518,683,2
295,53,69,1966,11,Male,"661 Van der Merwe Avenue, Bloemfontein",265302,540972,1082304,681,1
1434,62,67,1957,10,Male,"502 Main Road, Johannesburg",360990,736038,1102410,717,4
208,37,66,1982,7,Female,"407 Church Street, Cape Town",598068,1219446,1379700,804,3
1909,56,66,1963,5,Male,"770 Jan Smuts Avenue, Cape Town",234036,477180,954414,696,4
1356,84,70,1936,1,Male,"173 Nelson Mandela Drive, Johannesburg",345528,480168,24660,733,5
265,44,70,1975,10,Female,"958 King George Street, Cape Town",401652,818946,1827882,713,3
1947,87,66,1932,4,Male,"845 Johannesburg Road, Durban",253080,503478,22770,765,4
1089,31,75,1988,9,Female,"703 Swart Street, Cape Town",454644,927018,2528658,729,3
1790,21,69,1998,3,Male,"427 Cape Road, Durban",1004652,2048346,3054312,660,1
1999,19,69,2000,12,Male,"653 Victoria Road, Durban",301392,614412,0,683,2
614,84,66,1935,9,Female,"994 Nelson Mandela Drive, Gqeberha",370260,295740,51714,779,7
814,72,65,1948,1,Male,"775 Johannesburg Road, Johannesburg",275724,293436,259344,748,4
175,33,63,1986,6,Female,"498 Main Road, Bloemfontein",477504,973638,2987280,675,1
305,51,65,1968,10,Male,"982 Cape Road, Durban",259470,528984,381978,755,3
1225,54,70,1965,11,Male,"640 Johannesburg Road, Cape Town",554742,1131066,1551078,850,3
1405,45,71,1974,4,Male,"773 Queen Street, Durban",430380,877590,671670,777,8
1478,39,66,1980,10,Female,"580 Queen Street, Pretoria",392922,801108,1043892,849,3
1920,64,66,1955,7,Male,"700 Queen Street, Pretoria",275850,562392,934632,713,4
241,58,67,1961,4,Female,"147 Market Street, Pietermaritzburg",270162,550890,297882,737,5
331,34,68,1985,6,Male,"695 Church Street, Johannesburg",264042,538326,301752,732,2
8,21,69,1998,8,Male,"419 Durban Road, Durban",339858,692946,601434,699,2
1354,34,59,1985,4,Male,"642 Johannesburg Road, Gqeberha",294282,600048,867834,692,3
1258,79,65,1940,5,Female,"51 Pretoria Street, Johannesburg",357318,278460,276282,789,7
919,54,62,1965,3,Female,"232 Victoria Road, East London",599310,1222020,2026152,698,2
1447,33,60,1987,2,Male,"138 Church Street, East London",606852,1237338,3657096,610,1
902,31,64,1988,4,Male,"627 Nelson Mandela Drive, Pretoria",397458,810450,1128942,635,1
1318,18,65,2002,2,Female,"615 Main Road, Gqeberha",403146,821952,0,778,4
1545,20,63,1999,12,Male,"29 Queen Street, Gqeberha",272592,555876,1088712,807,3
1001,20,62,1999,10,Male,"593 Queen Street, Bloemfontein",320310,653094,1097802,716,1
1315,57,70,1962,8,Female,"422 Cape Road, Durban",287568,586368,0,753,4
323,54,66,1965,7,Male,"643 Voortrekker Road, Pretoria",235674,480528,0,683,5
625,19,66,2000,12,Female,"211 Jan Smuts Avenue, Cape Town",418032,852300,846468,680,1
979,59,62,1961,2,Male,"245 Market Street, Cape Town",288450,588204,799812,693,3
537,19,71,2000,10,Female,"9 Main Road, Cape Town",568800,1159704,2213424,703,2
1096,59,67,1960,10,Male,"977 Queen Street, Durban",365292,744822,1727784,681,2
1347,64,64,1955,5,Female,"630 Durban Road, Johannesburg",427608,997524,377100,590,3
1395,58,65,1961,9,Male,"554 Van der Merwe Avenue, Pretoria",1356804,2766438,3552786,604,2
1614,40,70,1979,9,Female,"867 Main Road, Durban",319140,650736,1464210,716,1
1212,33,58,1987,2,Male,"211 Pretoria Street, Gqeberha",352890,719550,946350,810,1
1588,42,69,1977,8,Male,"231 Cape Road, Durban",513954,1048014,2318112,689,2
121,34,66,1985,11,Female,"893 King George Street, Gqeberha",400986,817542,2238660,721,3
1773,22,70,1997,9,Male,"835 Cape Road, Bloemfontein",475560,969714,1385280,742,1
1859,68,66,1952,1,Male,"66 Market Street, Pretoria",407178,696402,160956,836,5
1339,25,70,1994,8,Male,"715 Market Street, Pietermaritzburg",568800,1159722,2450934,773,2
1894,21,70,1999,1,Female,"735 Market Street, Durban",420246,856836,1607742,790,2
77,99,67,1920,10,Female,"895 Main Road, Johannesburg",456048,919980,68058,709,8
1222,42,66,1977,12,Female,"308 Swart Street, Cape Town",253692,517284,878148,600,1
363,52,66,1967,9,Female,"381 Voortrekker Road, Johannesburg",429804,876348,2036466,701,3
634,49,74,1970,8,Female,"923 Voortrekker Road, Gqeberha",433278,883422,116892,683,4
628,57,66,1963,1,Male,"768 Church Street, Pretoria",945306,1927350,1367982,815,3
756,66,65,1953,10,Female,"543 Pretoria Street, East London",512388,1066518,527400,679,1
971,20,66,1999,10,Female,"167 Van der Merwe Avenue, Gqeberha",358182,730296,0,732,5
111,25,65,1994,10,Female,"177 Market Street, Durban",264906,540072,1215468,738,3
312,18,68,2002,2,Female,"418 Johannesburg Road, Pretoria",420894,858096,2076678,767,4
1627,29,65,1990,6,Male,"799 Swart Street, Cape Town",331632,676224,959814,825,1
1359,35,70,1984,7,Female,"857 Cape Road, Durban",397512,810450,897804,691,2
174,23,69,1996,4,Female,"811 Main Road, Pretoria",394182,803592,1495944,716,3
420,22,62,1998,2,Male,"640 Durban Road, Bloemfontein",292536,596520,923490,744,1
488,34,69,1985,6,Male,"851 Van der Merwe Avenue, Pretoria",283644,578268,978318,745,2
7,74,61,1945,5,Male,"674 Voortrekker Road, Gqeberha",376542,588276,384822,650,3
863,60,68,1959,12,Female,"65 Voortrekker Road, Johannesburg",303786,619308,29448,774,3
1854,48,69,1972,1,Male,"396 Market Street, Bloemfontein",426708,870066,1270854,625,2
1041,48,62,1971,9,Female,"598 Main Road, Bloemfontein",287100,585396,902790,639,1
1616,48,70,1971,8,Male,"867 Jan Smuts Avenue, East London",832176,1696680,707868,815,4
1805,38,68,1981,5,Male,"177 Swart Street, Gqeberha",234954,479034,306144,718,2
1284,50,64,1969,9,Female,"552 Johannesburg Road, Cape Town",352638,719046,1032228,765,2
1735,56,66,1963,5,Male,"859 Pretoria Street, Durban",322956,658494,1013580,614,6
1528,78,73,1942,1,Female,"296 King George Street, East London",311598,503856,19044,695,6
1278,19,70,2000,9,Male,"965 Pretoria Street, Durban",250884,511506,467262,684,3
591,50,60,1969,11,Male,"244 Jan Smuts Avenue, Durban",339498,692244,1185048,696,3
97,69,60,1950,3,Female,"788 Nelson Mandela Drive, Bloemfontein",352728,593136,91386,765,1
31,51,65,1968,6,Female,"852 Van der Merwe Avenue, Gqeberha",402264,820260,0,712,3
1380,37,66,1982,9,Male,"313 Swart Street, Durban",374670,763992,1395180,736,2
1240,56,67,1963,5,Female,"809 Voortrekker Road, Pietermaritzburg",280854,572652,776520,693,3
932,67,69,1953,2,Male,"164 Nelson Mandela Drive, Pretoria",301680,615096,1284588,811,6
378,18,60,2001,5,Female,"554 Victoria Road, Pietermaritzburg",337554,688338,1472994,596,1
647,31,72,1988,7,Female,"776 Johannesburg Road, Cape Town",237492,484200,1333494,758,2
391,85,66,1934,7,Female,"157 Queen Street, Durban",342450,634860,31842,731,6
588,21,66,1998,6,Male,"263 Cape Road, Bloemfontein",415908,847962,1368630,844,3
986,32,70,1987,7,Male,"83 Cape Road, Johannesburg",423900,864180,1581066,703,3
1944,62,65,1957,11,Female,"372 Durban Road, Durban",435924,888804,1880640,740,4
185,47,67,1973,1,Female,"303 Queen Street, Bloemfontein",273150,556956,1279188,779,3
1007,66,60,1954,2,Male,"81 Van der Merwe Avenue, East London",456048,983772,490338,618,1
1110,21,60,1998,11,Female,"219 Nelson Mandela Drive, Bloemfontein",581850,1186362,3262698,673,2
